Id,PersonenGruppe,Produkt1,Produkt2,Produkt3,Produkt4,Produkt5,Produkt6,Produkt7,Produkt8,Produkt9,Produkt10,Produkt11
567,1,0,0,0,0,1,0,0,0,0,0,0
568,3,1,1,0,0,0,0,0,0,0,1,0
569,2,1,1,0,0,0,0,0,1,0,0,0
570,3,0,0,0,1,0,0,0,0,0,1,1
571,1,1,0,0,0,0,0,0,0,0,0,0
572,3,0,0,0,0,0,0,0,0,0,0,1
573,1,0,0,0,1,0,0,0,1,0,1,0
574,1,0,0,0,0,1,0,0,0,1,1,0
575,2,0,1,0,0,0,0,0,0,0,0,0
576,1,0,1,0,0,1,0,0,0,0,0,0
577,3,1,0,0,0,0,0,0,0,0,0,0
578,3,1,1,0,0,0,0,0,1,0,0,0
580,3,0,0,0,0,0,0,0,1,0,0,0
581,2,1,1,1,0,0,0,0,0,0,0,0
582,3,0,0,0,0,1,1,1,0,0,0,0
583,2,1,1,1,1,0,0,0,0,0,0,0
584,3,0,1,0,0,0,0,0,1,0,0,1
585,3,1,0,0,0,1,0,1,0,1,0,0
586,1,1,0,1,0,0,0,0,0,0,1,0
587,1,1,0,0,1,0,0,0,0,0,1,1
588,2,0,1,0,0,1,0,1,0,1,1,0
589,3,1,0,0,0,0,0,0,0,1,1,0
590,3,0,0,1,0,0,0,0,1,0,0,0
591,1,1,1,0,0,0,1,0,1,1,0,0
592,1,0,0,0,0,0,0,0,1,0,1,0
593,3,0,1,0,1,1,1,1,0,0,1,0
594,2,0,0,0,0,0,0,1,0,0,0,0
596,1,0,1,0,0,0,1,1,0,0,1,0
597,2,0,0,0,0,0,0,1,1,0,0,1
598,3,0,0,1,0,0,0,1,0,1,0,1
599,1,0,0,0,1,0,0,0,0,0,0,0
600,1,1,0,0,0,0,0,0,1,0,0,0
601,3,1,0,0,0,0,0,0,0,1,0,1
602,1,0,1,0,0,0,0,0,0,1,1,0
603,3,0,0,0,0,0,0,0,1,1,0,0
604,1,0,0,0,0,0,0,1,1,1,1,0
605,1,1,0,0,0,0,0,0,0,0,0,0
606,2,0,0,0,0,0,0,0,0,1,1,0
607,1,1,1,1,0,0,1,0,0,0,0,0
608,3,0,0,0,1,0,0,0,0,1,0,0
609,3,0,0,1,0,0,0,1,0,0,0,0
610,2,0,1,0,0,1,0,0,0,0,0,0
611,1,1,1,0,0,1,0,0,1,1,1,0
612,3,0,0,0,1,0,0,1,0,1,0,0
613,1,1,0,0,0,0,0,1,0,0,0,0
615,1,0,1,0,0,0,0,0,1,0,0,1
616,2,0,1,0,1,0,0,0,1,0,0,0
617,3,1,1,1,1,1,0,0,1,1,1,0
618,1,0,1,0,1,0,0,0,0,0,0,0
619,1,0,1,0,0,1,0,1,0,0,1,0
620,2,0,0,0,0,0,0,1,0,1,0,0
621,2,0,0,0,0,1,0,0,0,0,0,1
622,3,0,1,0,0,1,0,0,0,0,1,0
624,3,0,1,0,0,0,0,0,0,0,0,1
625,2,0,1,0,0,0,0,1,0,1,0,0
626,1,0,0,1,0,0,1,0,0,0,1,0
627,3,0,1,0,1,0,0,0,1,1,1,0
628,1,0,1,0,0,0,1,0,0,1,1,0
629,2,1,1,0,0,1,0,0,0,1,0,0
630,2,1,1,0,0,0,1,0,0,0,0,0
631,2,0,0,0,1,0,0,1,0,0,1,0
632,3,1,0,1,0,0,0,1,0,0,0,0
633,3,0,0,1,0,0,0,0,1,1,0,0
634,2,0,1,0,0,1,0,0,1,1,0,0
635,2,0,0,1,0,1,0,0,0,0,1,1
636,3,0,1,0,1,1,1,1,1,0,1,0
637,3,0,0,0,0,0,1,0,1,0,1,0
638,3,0,0,0,0,0,0,0,0,0,1,0
639,3,0,0,0,0,0,0,1,0,0,0,1
640,2,0,0,1,0,1,0,0,0,0,1,1
641,2,0,1,1,0,0,1,0,0,0,0,1
642,2,0,1,1,0,0,0,0,1,0,0,0
643,1,0,0,0,0,0,0,0,0,0,1,0
644,2,0,1,0,0,0,0,0,0,0,0,0
645,3,1,0,0,0,0,0,0,0,0,1,0
646,2,1,1,1,0,0,0,0,0,1,0,1
647,2,0,1,0,1,0,0,0,0,0,0,0
649,2,0,0,0,0,0,0,0,0,1,0,0
651,2,0,1,1,0,0,0,0,0,1,1,0
652,1,0,0,0,1,0,0,0,0,1,1,0
653,2,1,0,0,0,0,0,0,0,0,0,0
654,3,0,0,0,0,1,0,0,0,0,0,0
655,3,1,0,0,0,0,0,0,0,1,0,0
656,2,0,0,1,0,0,0,0,0,0,0,0
657,2,0,1,1,0,0,0,0,0,0,0,0
658,1,0,0,1,0,1,0,0,0,0,0,1
659,3,0,0,0,0,0,1,0,0,1,0,1
660,3,1,0,0,0,0,0,0,0,0,1,0
661,2,0,0,1,0,0,0,0,0,1,0,0
662,2,1,0,0,1,0,0,1,0,0,0,0
663,3,0,0,0,0,0,0,1,1,0,1,0
664,1,0,1,1,0,0,0,0,0,1,0,0
665,3,1,0,0,0,0,0,1,0,0,1,0
666,2,1,0,0,0,0,0,0,0,0,0,0
667,1,0,1,0,0,0,0,0,0,1,0,0
668,1,0,1,0,0,0,0,0,0,0,0,0
669,3,0,1,0,0,0,0,1,0,1,1,0
670,3,0,0,0,0,0,0,0,1,0,1,0
671,1,1,1,0,0,1,0,0,0,0,0,0
672,3,1,0,0,0,0,1,0,0,0,0,0
673,2,0,0,0,1,0,0,0,0,0,0,0
674,2,0,0,0,0,0,0,0,1,1,0,0
675,3,0,0,0,0,1,1,0,1,0,1,0
676,3,0,1,1,0,0,0,0,0,1,0,1
677,1,0,0,1,0,0,0,0,0,1,0,0
679,3,0,0,0,0,0,1,0,0,1,0,0
680,3,1,0,0,0,0,0,0,0,0,0,0
681,2,0,0,0,0,0,0,0,0,0,0,1
682,2,1,0,0,0,0,1,0,0,1,0,0
683,3,1,1,0,1,0,1,1,1,0,0,1
684,1,0,0,1,0,0,0,0,0,0,0,0
685,1,0,1,0,0,0,1,0,0,1,0,0
686,3,1,1,0,0,0,0,0,0,0,1,0
687,1,0,0,0,0,0,0,0,0,0,1,0
688,1,0,0,0,0,1,0,1,0,0,1,1
689,1,0,0,0,0,1,0,0,0,0,0,0
690,3,0,0,0,1,0,0,0,1,0,0,0
691,3,0,1,0,1,0,0,0,0,1,0,0
692,3,0,1,1,0,1,0,0,0,0,0,0
693,3,0,0,1,0,0,0,0,0,0,1,1
694,1,0,0,1,0,0,0,1,0,0,0,0
695,1,0,0,1,0,0,0,1,0,0,1,0
696,1,0,0,1,1,0,0,0,1,1,1,0
697,1,0,1,0,0,1,0,0,0,0,1,0
698,2,0,0,0,0,0,0,1,0,1,1,0
699,3,0,1,0,0,0,0,1,0,0,0,0
700,1,0,0,0,0,1,0,0,0,1,1,0
701,1,0,0,0,0,0,0,0,0,1,0,0
702,2,0,0,0,0,0,0,0,0,0,1,0
703,3,0,1,1,0,1,0,0,0,0,0,0
704,2,0,1,0,0,0,0,0,0,1,0,1
705,1,0,0,0,0,0,0,0,0,0,0,1
706,3,1,0,0,0,0,1,0,0,1,1,0
707,2,0,1,0,1,0,0,0,1,1,1,0
708,1,0,0,1,0,0,0,0,0,0,0,0
709,1,1,0,0,1,0,0,0,1,0,0,0
710,2,1,1,1,0,0,0,1,0,1,0,1
711,1,0,0,0,0,0,0,0,0,1,1,0
712,3,0,1,0,0,0,0,0,0,0,0,0
713,1,1,0,0,0,0,0,0,0,1,0,1
714,3,0,1,0,0,0,0,1,1,0,0,0
715,2,0,0,1,1,1,0,0,0,0,0,0
716,3,1,0,1,0,1,0,0,0,0,0,0
717,3,0,0,1,0,0,1,1,1,1,0,0
718,2,0,0,0,0,0,0,0,1,1,0,1
719,3,0,1,0,0,0,0,0,0,0,0,1
720,1,1,0,0,0,0,0,0,0,0,0,1
721,1,1,0,0,0,0,0,0,0,0,0,0
722,1,0,0,0,0,0,0,0,0,0,0,1
723,3,0,0,0,0,0,1,0,0,0,0,0
725,1,0,0,0,0,0,0,1,1,1,0,0
726,1,0,0,0,0,0,0,0,1,0,0,0
727,1,1,1,1,0,0,1,0,0,1,0,0
728,2,0,0,0,0,0,0,0,1,0,0,0
729,1,0,0,0,0,0,1,1,0,0,0,0
730,3,0,0,1,1,0,0,0,0,1,1,0
731,3,1,0,0,0,1,0,0,0,0,1,0
732,2,0,0,0,0,0,0,0,0,0,1,0
733,2,0,1,0,0,0,0,1,0,0,0,0
734,2,0,1,0,0,0,0,0,1,1,0,0
735,1,0,0,0,0,0,0,0,1,0,0,0
736,1,0,0,0,1,0,0,1,0,1,0,0
737,2,0,1,1,0,0,0,1,0,1,1,0
738,1,0,0,0,0,0,0,0,0,1,0,1
739,1,0,0,0,0,0,0,0,0,0,1,0
740,2,0,0,1,0,0,0,1,1,0,1,0
741,3,0,0,1,1,1,0,1,0,0,0,0
742,1,0,0,0,0,0,0,0,0,0,1,0
743,2,0,1,1,0,0,0,0,0,0,1,0
745,2,0,1,1,0,0,0,0,0,0,1,0
746,2,0,0,1,0,1,0,0,0,0,1,0
747,2,0,0,0,0,0,0,0,0,1,0,1
748,2,1,0,0,0,1,0,0,0,1,0,1
749,3,1,0,0,0,0,0,1,1,0,0,0
750,3,0,0,0,1,1,1,0,1,0,0,0
751,3,1,1,0,0,0,0,0,1,1,0,0
752,3,1,0,0,0,0,0,0,0,1,0,0
753,2,1,1,0,1,0,0,0,1,1,0,0
755,3,1,0,0,0,1,1,0,0,0,0,0
756,2,0,0,0,0,0,0,0,0,0,0,1
757,1,0,0,0,0,0,0,0,0,1,1,0
758,1,0,0,0,0,0,0,0,1,0,0,0
759,2,0,0,1,0,0,0,0,0,0,0,0
760,1,1,0,1,0,0,1,1,0,0,0,0
761,1,0,1,0,0,0,0,1,0,0,1,0
762,3,0,0,0,0,0,0,0,0,1,0,0
763,2,0,1,0,0,1,0,0,0,0,1,0
764,3,0,0,0,0,0,0,1,0,0,0,0
765,3,0,1,0,0,0,0,1,0,1,0,1
768,1,0,0,1,0,0,0,0,0,1,1,0
769,2,0,0,0,0,0,0,0,0,0,1,0
770,2,0,0,0,0,0,0,1,0,0,1,0
771,2,0,0,0,0,0,0,0,0,1,0,0
772,2,0,1,0,0,0,1,0,0,0,0,1
773,2,0,0,1,1,0,0,0,0,0,1,0
774,2,0,0,0,1,0,0,0,0,1,1,0
775,3,0,1,0,0,0,0,0,0,0,1,0
776,1,0,0,0,0,0,0,0,0,0,1,0
777,3,0,0,1,0,0,0,0,0,0,1,0
778,3,1,0,0,0,0,0,1,0,1,0,0
779,3,1,0,0,0,0,0,0,0,0,1,0
780,1,0,1,0,0,0,0,0,0,0,0,0
781,2,0,0,0,0,0,0,0,0,1,0,0
782,2,0,1,0,0,0,1,1,0,0,0,0
783,3,0,0,0,0,1,0,0,0,0,1,0
784,1,0,1,0,0,0,0,0,1,0,0,0
785,1,1,0,0,0,0,0,0,0,0,0,0
786,2,1,0,0,0,0,0,0,0,0,1,0
787,1,0,0,1,1,0,0,1,0,1,0,0
788,2,0,0,0,0,0,0,1,0,0,0,1
789,2,1,0,0,0,0,0,0,0,0,1,0
790,1,0,0,0,0,1,0,0,0,0,1,0
791,1,0,0,1,0,0,0,0,0,0,0,0
792,2,1,0,0,0,0,1,0,0,0,1,1
793,2,0,0,1,0,1,0,0,0,1,0,0
794,1,0,0,1,0,0,0,1,0,0,0,0
795,3,1,0,0,1,0,0,0,1,1,0,0
796,1,0,0,0,0,1,0,0,0,1,1,0
797,1,1,1,0,0,0,0,0,0,0,1,0
798,2,0,1,0,1,0,0,1,1,0,0,0
800,3,0,0,0,0,0,0,0,0,1,1,0
801,3,0,0,0,0,1,0,0,0,0,0,0
802,3,0,0,0,0,0,0,0,1,0,0,0
803,1,0,0,0,0,0,1,0,0,1,0,0
804,1,0,1,0,1,1,0,0,0,0,0,0
805,3,1,1,1,0,0,0,0,1,0,1,0
807,2,0,0,0,0,0,0,0,0,0,1,1
809,3,1,1,0,0,1,0,0,0,1,0,0
810,1,0,1,1,0,0,0,1,1,1,1,0
811,2,0,1,0,0,1,0,1,0,0,0,0
812,2,0,0,0,0,0,0,1,0,0,1,0
813,2,0,1,0,0,0,0,0,0,0,1,0
814,3,1,1,0,1,0,0,0,0,0,1,0
815,1,0,1,0,0,1,0,1,1,1,0,0
816,1,0,0,0,0,0,0,1,1,0,0,0
817,2,0,1,0,0,0,0,1,1,0,0,0
818,1,0,1,0,0,0,0,0,0,0,0,0
819,2,0,1,0,1,0,0,0,1,0,1,0
820,3,0,0,0,0,1,0,0,0,0,0,0
821,1,0,0,1,0,0,0,0,0,1,0,0
822,3,0,0,0,1,0,0,0,1,1,1,1
823,2,0,0,0,0,0,0,0,0,1,0,0
824,1,0,1,0,0,0,0,1,1,1,1,0
825,2,0,1,0,0,0,1,0,0,1,0,0
826,3,0,0,1,0,0,0,0,0,0,1,0
827,2,0,0,1,0,1,0,0,1,1,0,1
828,3,0,0,0,0,0,0,1,0,0,0,0
829,2,1,0,0,1,0,1,1,0,1,0,0
830,3,0,0,1,0,0,0,1,1,0,0,0
831,1,0,1,0,0,0,0,0,0,0,0,0
832,1,1,1,0,0,0,0,0,0,0,0,0
833,3,1,0,0,0,0,0,1,0,0,1,1
834,3,0,1,0,1,0,1,0,1,0,1,0
835,2,1,0,0,0,0,0,1,0,0,1,1
836,2,0,0,1,0,0,0,0,0,1,1,0
837,2,0,1,0,0,0,1,1,0,0,0,0
838,1,0,0,1,0,0,0,0,0,1,1,0
839,1,0,1,0,0,0,0,0,0,0,1,0
840,2,0,0,0,0,0,1,0,0,0,0,0
841,1,0,0,0,0,0,0,0,0,1,0,0
842,3,0,0,0,1,0,0,0,0,0,0,0
843,1,0,1,0,0,1,0,0,1,0,0,0
844,2,1,0,0,0,0,0,0,0,0,0,0
845,2,0,1,0,0,0,0,0,1,0,0,0
846,1,1,0,0,0,1,0,0,0,0,0,0
847,1,0,1,0,0,0,0,1,1,0,0,0
848,3,1,0,0,0,1,0,0,0,0,0,0
849,1,0,0,0,0,1,0,0,0,0,0,0
850,2,0,1,0,1,1,0,0,0,1,0,0
851,3,0,1,0,0,0,0,0,0,1,0,0
852,1,0,0,0,0,1,0,1,0,0,0,0
853,2,0,1,0,0,0,0,0,0,0,0,0
854,2,0,0,0,0,0,0,1,1,0,0,0
855,2,1,1,1,1,0,0,0,0,0,0,1
856,3,0,0,0,0,0,0,1,1,0,0,0
857,1,0,1,0,0,0,0,0,0,0,0,0
858,3,0,1,1,1,0,0,0,0,0,0,0
859,1,1,0,0,0,0,1,0,1,0,1,0
860,3,0,0,0,1,1,0,0,0,0,1,0
861,1,0,0,0,1,0,0,0,1,0,1,1
862,1,1,0,0,0,1,0,0,0,1,0,0
863,1,0,1,0,0,0,0,0,0,0,0,0
864,2,1,0,1,1,0,1,0,0,0,1,0
865,3,1,0,0,0,0,1,0,1,0,0,1
866,1,1,0,0,0,0,0,0,0,1,0,0
867,1,0,0,0,0,1,0,0,0,0,1,0
868,2,0,1,0,0,0,0,1,0,0,0,1
869,1,1,1,0,0,0,0,0,0,0,0,0
870,1,0,0,0,0,0,0,1,0,1,0,0
871,3,0,0,0,1,0,0,0,1,0,1,0
872,2,0,0,1,0,0,0,0,1,0,0,0
874,1,0,1,0,0,0,1,0,0,1,0,1
875,3,0,0,0,0,1,0,1,0,1,0,1
876,3,0,0,0,0,0,0,0,0,1,1,0
877,2,1,0,0,0,0,0,0,1,0,0,0
878,1,0,1,0,0,0,0,0,0,0,0,0
879,2,0,0,0,0,1,1,0,0,0,1,0
880,3,1,0,0,1,0,0,1,0,1,0,0
881,3,1,0,0,0,0,0,0,0,1,0,0
882,1,0,1,0,1,0,0,0,0,0,0,0
883,2,1,0,0,0,1,1,0,1,0,0,0
884,1,0,0,0,0,1,0,0,0,0,0,1
885,3,1,0,1,0,0,0,0,0,0,0,0
886,1,0,1,1,0,0,0,1,1,0,0,1
887,3,0,0,0,0,1,1,0,0,0,0,1
888,1,0,0,0,0,0,0,0,0,1,1,0
889,3,0,0,1,1,1,0,0,0,0,0,0
890,2,1,0,1,0,0,0,0,0,0,0,0
891,2,1,0,1,0,0,0,0,1,0,0,0
892,1,0,0,0,0,0,0,1,0,1,0,1
893,3,1,1,0,0,0,0,0,0,0,1,0
894,3,0,0,0,1,0,0,0,1,0,0,1
895,1,0,0,1,0,1,0,0,0,0,0,0
896,1,0,1,0,0,0,0,0,1,0,0,0
898,2,1,1,0,0,0,1,1,0,0,0,0
900,2,0,1,0,0,1,0,0,0,1,0,0
901,2,0,0,1,0,1,0,0,0,0,0,1
902,2,0,0,0,0,0,0,0,0,1,0,0
903,3,0,0,0,1,0,0,1,1,1,0,0
904,3,0,0,0,0,0,0,0,0,1,0,1
905,1,0,0,0,1,0,0,0,0,1,0,0
906,1,0,0,0,0,0,0,0,0,1,0,0
907,3,1,0,1,0,1,0,0,0,0,0,0
908,3,0,1,0,1,1,0,0,1,0,1,0
909,3,1,0,1,0,0,0,0,1,0,0,0
910,3,0,0,0,1,0,0,0,0,0,0,0
911,1,0,0,0,1,0,0,0,0,1,1,0
912,3,0,1,0,1,0,1,1,1,0,1,1
913,1,0,1,0,0,0,0,1,0,0,0,0
914,3,0,1,0,0,0,1,0,0,0,1,0
915,3,0,0,0,0,0,1,0,0,0,0,0
916,3,0,0,0,0,0,0,0,0,0,0,1
917,1,0,0,0,1,0,0,0,0,0,0,0
918,3,0,0,1,1,0,1,0,0,0,0,1
919,2,1,0,0,0,0,0,1,0,0,0,0
920,1,0,0,1,0,0,0,0,0,0,0,0
921,2,0,1,1,0,0,0,0,0,0,0,0
922,2,0,0,0,1,0,0,0,1,0,0,0
923,2,0,1,1,0,0,0,0,0,1,0,0
924,1,0,0,0,0,0,0,0,1,0,0,1
925,3,0,0,1,0,0,0,0,0,0,0,0
926,2,0,0,1,0,0,0,1,0,0,0,0
927,2,0,0,0,1,0,0,0,0,1,0,0
928,1,0,0,1,0,0,0,0,0,1,0,0
929,1,0,1,1,0,0,1,0,0,0,1,0
930,3,0,0,0,0,0,0,0,0,0,1,0
931,1,0,0,1,0,0,0,0,0,1,0,0
932,2,0,1,0,0,0,0,0,0,0,0,0
933,1,0,1,0,0,0,0,0,0,1,0,0
934,1,0,0,0,0,0,0,0,0,0,0,1
935,1,0,1,1,0,0,0,0,0,0,1,0
936,2,0,0,0,0,0,0,0,1,0,0,1
937,3,0,0,0,0,0,0,0,0,1,0,1
939,2,0,0,1,0,0,0,1,0,0,0,0
940,1,0,0,0,0,1,0,0,0,0,1,1
941,3,0,0,0,0,0,1,0,0,1,0,1
942,2,1,0,0,0,0,0,0,1,0,1,0
943,1,0,0,0,0,0,0,0,0,0,1,0
944,3,0,0,0,0,0,1,0,0,1,0,0
945,2,0,0,1,0,0,0,0,0,1,0,0
946,2,1,1,0,0,0,0,0,0,0,1,0
947,1,1,1,1,0,0,1,1,0,0,1,1
948,3,0,0,0,0,0,0,0,0,1,1,0
949,1,0,0,0,0,0,0,1,0,0,0,0
950,3,0,0,0,0,0,0,0,0,0,1,0
951,2,1,1,0,0,0,1,0,0,1,0,0
952,1,0,0,1,0,0,0,0,0,0,0,0
953,1,0,0,0,0,0,0,0,1,1,0,0
954,2,0,1,1,0,0,0,0,0,0,1,0
956,1,0,0,0,0,0,0,0,0,0,1,0
958,3,0,0,0,1,0,0,0,0,0,0,0
959,3,1,0,0,0,0,1,0,1,1,1,1
960,3,0,0,0,1,0,0,1,0,0,1,0
961,2,1,1,1,0,0,0,0,0,0,0,0
962,2,0,0,0,0,0,0,1,0,0,1,0
964,1,0,1,0,0,0,0,0,0,0,1,0
965,2,0,1,0,0,0,1,0,0,0,1,0
966,3,0,1,0,1,0,0,0,0,1,0,0
967,2,0,0,0,0,0,0,0,0,1,0,1
968,1,1,0,1,1,0,0,1,0,0,0,1
969,1,1,0,0,0,0,0,0,0,0,0,0
970,1,0,0,0,0,0,0,1,0,0,0,1
971,2,0,0,0,0,0,0,0,1,0,0,0
972,3,1,1,0,0,1,0,0,0,0,0,1
973,2,1,1,1,0,0,0,0,0,0,0,0
974,1,0,0,1,0,0,0,0,0,1,1,0
975,2,0,1,1,0,1,0,0,0,0,0,1
976,3,1,0,1,1,1,1,0,0,0,1,0
977,1,1,1,0,0,1,0,0,0,1,0,0
978,3,1,0,0,0,0,0,1,0,0,1,0
979,1,0,0,0,0,0,0,1,0,0,0,1
980,2,0,0,1,1,0,0,0,0,1,1,1
981,3,1,1,1,0,0,0,1,0,0,0,0
982,3,0,0,0,0,0,0,0,1,1,0,0
983,3,0,0,1,0,0,0,0,0,1,0,1
984,3,0,0,0,0,1,0,1,1,1,0,0
985,3,0,0,0,0,1,1,0,0,0,0,0
986,3,1,1,1,0,0,0,0,0,1,1,0
987,3,0,1,1,0,0,0,0,0,0,0,0
988,3,0,0,0,1,0,0,0,0,1,1,1
989,3,0,1,1,0,0,0,0,0,0,0,0
990,1,0,0,0,0,0,0,0,0,0,1,1
991,1,0,0,1,0,0,0,0,1,1,1,0
992,3,0,0,0,1,0,0,1,0,1,0,0
993,3,0,0,0,0,1,0,0,0,0,1,0
994,1,1,0,0,0,0,1,0,0,0,0,1
995,2,0,1,0,0,0,0,1,0,0,0,0
996,2,0,1,1,0,0,0,0,0,0,1,0
997,3,1,0,0,0,0,0,0,0,0,0,0
998,1,0,0,0,0,0,0,1,0,1,0,0
999,2,1,1,0,0,0,0,1,0,0,0,0
1000,1,0,1,1,0,0,1,0,1,0,0,0
1001,2,0,1,0,0,0,0,0,0,0,1,0
1002,1,0,1,0,0,0,0,1,1,0,0,0
1003,2,1,0,0,0,1,0,0,0,0,0,0
1004,1,0,0,0,0,0,0,0,1,0,0,1
1005,1,0,0,0,0,0,1,0,0,1,0,0
1006,3,0,0,0,0,0,0,1,0,1,0,0
1007,1,1,0,1,0,0,1,0,0,0,0,1
1008,1,0,1,0,0,1,0,0,0,0,1,0
1009,1,1,1,0,0,0,0,1,0,1,1,0
1010,3,1,0,0,0,1,0,0,0,1,0,1
1011,3,1,0,1,0,0,0,0,1,0,0,1
1012,2,0,0,1,0,0,0,0,0,0,0,0
1013,2,0,1,1,0,0,0,0,1,0,0,0
1014,1,0,0,1,0,0,0,0,0,1,0,0
1015,2,0,1,0,0,0,0,1,1,0,1,0
1016,3,0,0,0,0,1,0,1,1,0,0,0
1017,3,1,0,1,1,0,0,0,1,1,0,0
1018,1,0,1,0,0,1,0,0,0,0,0,1
1019,3,1,0,0,1,0,0,0,0,0,0,0
1020,3,0,0,0,0,0,0,1,0,1,0,1
1021,1,0,1,1,0,0,0,0,1,1,1,0
1022,2,0,1,0,0,0,1,0,0,0,0,1
1023,2,0,0,1,1,0,1,0,0,0,0,1
1024,2,0,0,0,0,0,1,0,0,0,0,0
1025,3,1,1,0,0,1,1,0,0,0,1,1
1026,3,0,0,0,1,0,0,1,0,0,0,0
1028,2,0,0,1,0,0,0,0,1,1,1,0
1029,2,0,1,0,0,1,0,1,1,1,1,1
1030,3,0,1,0,0,0,1,1,1,1,1,1
1031,2,0,1,0,0,0,0,0,0,1,0,0
1032,2,0,1,0,0,0,0,0,0,0,0,0
1033,2,0,0,0,0,0,0,1,1,0,0,1
1034,1,0,0,0,0,0,0,0,0,0,1,0
1035,1,0,0,1,0,1,1,1,1,0,1,0
1036,3,0,0,1,0,0,1,0,1,1,0,1
1037,2,1,0,1,1,0,0,0,0,0,0,1
1038,1,0,0,1,0,0,0,1,0,0,0,0
1039,2,1,0,1,0,0,0,0,0,0,1,0
1040,1,0,1,1,0,0,0,0,0,0,0,0
1041,2,0,0,0,0,0,0,0,1,0,1,0
1042,1,0,0,1,0,0,1,0,1,1,0,0
1043,1,0,0,0,0,0,0,1,0,1,0,0
1044,3,0,1,1,1,1,0,0,0,0,0,1
1045,1,0,0,0,0,0,0,0,0,0,1,0
1046,1,1,0,0,1,0,0,0,0,0,0,0
1047,2,0,0,1,1,0,0,0,0,0,0,1
1048,3,0,0,1,0,0,0,1,1,0,1,0
1049,3,0,0,0,0,0,1,0,0,0,1,0
1050,1,0,0,0,0,0,0,1,0,0,0,0
1051,2,0,1,0,0,1,0,0,0,0,0,0
1052,3,1,1,0,0,0,0,0,1,0,1,1
1053,3,0,0,0,1,0,0,0,0,0,0,0
1054,1,0,1,0,0,0,0,0,0,0,0,0
1056,1,0,1,0,1,0,0,0,0,0,1,0
1057,1,0,0,1,0,0,0,0,0,1,1,0
1058,3,0,0,1,1,0,0,0,0,1,1,0
1059,2,1,1,0,0,0,0,1,0,0,0,0
1060,2,1,0,0,0,0,0,0,1,0,0,0
1061,3,1,0,0,0,1,0,1,1,1,0,0
1062,3,0,1,1,0,0,0,0,1,0,0,0
1063,3,0,0,1,0,0,0,1,1,0,1,0
1064,3,0,0,0,0,0,1,0,0,0,0,0
1065,2,1,0,0,0,0,0,0,0,0,0,0
1066,3,0,0,0,0,0,0,1,1,0,1,0
1067,1,1,0,0,0,1,1,0,0,0,0,0
1068,1,1,0,0,0,0,0,0,0,0,0,0
1069,3,0,0,0,0,0,0,0,1,0,0,0
1071,1,0,0,0,1,1,0,0,0,0,0,0
1072,3,0,1,0,0,1,0,0,0,0,0,0
1073,3,0,0,0,1,0,0,0,0,0,0,0
1075,2,1,1,0,0,0,0,0,0,0,1,0
1076,1,0,0,0,0,1,0,0,0,0,0,0
1077,2,1,1,0,0,0,1,0,0,0,0,0
1078,3,0,0,0,1,1,0,0,1,0,1,1
1079,1,1,0,0,0,0,0,0,0,0,1,0
1080,1,0,0,1,0,1,0,0,1,1,0,0
1081,2,0,0,0,0,1,0,0,0,0,0,0
1082,3,1,0,0,0,0,0,0,1,1,0,0
1083,3,0,0,0,0,0,1,0,1,1,0,0
1084,1,0,0,1,0,0,0,1,0,0,0,0
1085,3,0,0,1,0,0,0,0,0,0,0,0
1086,2,0,0,0,0,1,0,0,0,1,1,0
1087,3,1,0,0,1,0,0,0,0,0,1,0
1088,2,0,0,0,1,0,0,0,0,0,0,0
1089,2,1,0,0,0,0,0,0,0,0,0,0
1090,1,0,0,0,0,0,0,0,1,0,0,1
1091,3,0,0,1,0,0,0,0,0,1,1,0
1092,2,0,1,1,0,0,0,1,0,0,0,0
1093,1,0,0,1,0,0,0,1,0,0,1,0
1094,1,0,0,0,0,0,0,1,0,0,0,0
1096,1,0,1,1,0,0,0,0,1,1,0,0
1097,1,0,0,0,0,0,0,1,1,1,1,0
1098,3,0,0,0,1,0,1,0,0,0,1,1
1099,2,0,0,0,1,0,1,0,0,0,1,0
1100,1,0,0,0,0,0,0,0,0,1,1,0
1101,2,0,0,0,1,0,1,0,1,0,0,0
1102,1,1,1,0,0,0,0,1,0,0,1,0
1103,1,0,0,0,0,0,0,1,1,0,0,1
1104,2,1,0,0,0,0,0,0,0,0,1,0
1105,2,0,0,1,0,0,1,0,0,0,1,0
1106,3,0,0,0,1,1,0,0,1,1,0,0
1107,2,1,1,0,1,1,0,0,0,0,0,0
1108,2,0,0,0,0,0,0,0,0,1,0,0
1109,3,1,1,0,1,1,0,1,0,1,0,0
1110,1,0,0,0,0,0,0,1,0,0,0,0
1111,2,1,1,0,0,0,1,1,0,0,0,0
1112,2,0,1,0,0,0,0,0,0,1,0,0
1114,1,0,1,0,0,0,0,0,0,1,0,0
1115,1,0,0,0,0,0,0,0,0,1,0,0
1116,2,0,0,0,1,0,0,0,0,0,0,1
1117,1,0,0,1,0,0,0,0,0,0,0,0
1118,2,0,1,1,0,0,0,1,0,0,0,0
1119,1,0,0,1,0,1,0,0,0,0,0,0
1120,2,0,0,0,1,1,0,0,1,0,0,0
1121,1,0,1,1,0,1,0,0,0,0,0,0
1122,2,1,0,0,1,0,0,0,0,0,0,0
1123,2,0,0,0,0,0,0,0,0,0,1,0
1124,2,0,0,0,0,0,0,1,1,0,0,0
